artist_name,genre,popularity,followers,external_url
Beyoncé,"pop, r&b",87,38807505,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m
The Cranberries,"irish rock, pop rock, rock",78,4582238,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9
will.i.am,"dance pop, pop",75,4219475,https://open.spotify.com/artist/085pc2PYOi8bGKj0PNjekA
Iggy Azalea,"australian hip hop, dance pop, pop",70,6631114,https://open.spotify.com/artist/5yG7ZAZafVaAlMTeBybKAL
M.I.A.,"escape room, indietronica, new rave",68,1361742,https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU
Dove Cameron,pop,72,5226156,https://open.spotify.com/artist/2W8yFh0Ga6Yf3jiayVxwkE
Stevie Nicks,heartland rock,67,1749249,https://open.spotify.com/artist/7crPfGd2k81ekOoSqQKWWz
Missy Elliott,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop",72,2549613,https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk
Sweet,"album rock, glam rock, hard rock",57,476160,https://open.spotify.com/artist/3JaAGmSTpJK35DqWrDUzBz
October Monsters,,32,423,https://open.spotify.com/artist/7IFfQmVbdIBFsGKoYXqgID
Spooky Night,,29,281,https://open.spotify.com/artist/5UmKC7zMZ7FW2s4EBVDr6N
Terrorizers,,20,89,https://open.spotify.com/artist/67qQXzVrcWEE1cA9OwQpPL
Prof. Scape,,21,150,https://open.spotify.com/artist/3UKpj8jskGniw2HTDY7sa6
Horror Sounds,,14,321,https://open.spotify.com/artist/0gVpR2W6Pi9Cumgz7arY1E
Dark Ambience,,16,255,https://open.spotify.com/artist/5neeMavY4cbA1qi7k6FIZd
Frightened Halloween,,14,258,https://open.spotify.com/artist/2Ttk7XqRAZjFMzDDidfmGA
Haunted Heights,,27,265,https://open.spotify.com/artist/43YNwiGvh2wHRrKK8m3trR
Swamp Escape,,24,116,https://open.spotify.com/artist/58odAOwbhMMPZPdNCA1hPn
Hell on Halloween,,18,263,https://open.spotify.com/artist/4tUZxqyxEFaXK1XAT8uqcl
Old Dolls House,,15,180,https://open.spotify.com/artist/2jacoDrnZvWxnc5qSqVpXG
Raven House,,19,126,https://open.spotify.com/artist/5aoaPSwe4NsgotodMdnjvX
Castle Of Fear,,12,131,https://open.spotify.com/artist/6I8Q6OVupYcZAUcvSgtLgC
Ghosts Behind,,22,331,https://open.spotify.com/artist/2fa3uKoSMlOW2fIjO7jDEM
Warpzeit,,16,24,https://open.spotify.com/artist/3e9fK5PYMDiMgY0s1Am6iJ
Dr. Akula,,9,182,https://open.spotify.com/artist/1fcOWe0Od7fb9MZ1SGcsEw
Horror Music of the Night,,24,4619,https://open.spotify.com/artist/6QwoKweH3ySp3zSmpZpzPg
Monkville,singing bowl,26,292,https://open.spotify.com/artist/53qEoYIkHrhdTdC6AaSoiJ
Nox Arcana,"dungeon synth, rune folk",45,74740,https://open.spotify.com/artist/2vmxXfIAWKLWbN1yGgHdou
Halloween Effects Horror Library,,18,401,https://open.spotify.com/artist/1tIqtC8E6DsbnjKsoDQaGk
Fuego Ambiental,,22,137,https://open.spotify.com/artist/5mALv90wqGtMQgJ9dUcEOk
Spooky Halloween Sounds,halloween,30,4719,https://open.spotify.com/artist/6Dmi92a5cnv8DcFoUhK56Y
Halloween Sound Effects Mob,sound effects,19,390,https://open.spotify.com/artist/1rblbHoXYszWOcJdTbnxHB
Dr. Creepy,,11,206,https://open.spotify.com/artist/6vRjyeejktymhDGsOxTVAS
HETTA,,11,19,https://open.spotify.com/artist/26JGBcGovKpLyoYmFp872n
Halloween Sound Effects,halloween,43,26689,https://open.spotify.com/artist/0xdm6Qolge99Rs4OAdz0LB
Spooky Town,,7,130,https://open.spotify.com/artist/58QGSIwd3JGC1xTPBa2OM5
Cybermonsters,,22,924,https://open.spotify.com/artist/1NvEF6K5BZkELTAbPxoF4D
Halloween Sounds,halloween,25,5059,https://open.spotify.com/artist/2ofJA6qpGDJQy87TGmshmo
Polar Nights,,17,612,https://open.spotify.com/artist/33Hll6SKYnTy9REz2gWlaG
Dark Dark Night,,16,252,https://open.spotify.com/artist/2pfCaY4iv4rCELaEJrAPao
Freddy's Coming,,7,141,https://open.spotify.com/artist/1s06PFLh3SftRWF1DqdaFz
Gail Donovan,,19,91,https://open.spotify.com/artist/0cvQsGKGSHaZ5HraPH4ptv
Monster Mash Halloween,halloween,19,4071,https://open.spotify.com/artist/6B9xxpfiI7PGAnnDk59dwS
Scary Tombstone,,8,169,https://open.spotify.com/artist/61c1ABsVlu30tf0u3ydB4y
Dr Dark Noise,,22,203,https://open.spotify.com/artist/6l6ExhNwsH5l2GPAfYBtNP
Halloween FX,,6,122,https://open.spotify.com/artist/3X0G4uk7p29iesAezRzjRh
Halloween Masters,halloween,24,1407,https://open.spotify.com/artist/5RB7kW5UrAcAd3UY3JCk7e
Creepy Coffin,,8,165,https://open.spotify.com/artist/0KT3IukRhTQjfVsOuIVrea
Scary Halloween Sounds,halloween,14,1058,https://open.spotify.com/artist/03diemJmgU97kswAF7s8e6
Motionless In White,"alternative metal, metalcore",70,1730657,https://open.spotify.com/artist/6MwPCCR936cYfM1dLsGVnl
Ice Nine Kills,metalcore,69,985342,https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt
Slipknot,"alternative metal, nu metal, rap metal, rock",81,11994792,https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8
Rob Zombie,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock",70,3152475,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5
Bring Me The Horizon,"melodic metalcore, metalcore, modern rock, rock, uk metalcore",81,5950664,https://open.spotify.com/artist/1Ffb6ejR6Fe5IamqA5oRUF
Muse,"alternative rock, modern rock, permanent wave, rock",77,7985383,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Spiritbox,canadian metalcore,66,727809,https://open.spotify.com/artist/4MzJMcHQBl9SIYSjwWn8QW
Knocked Loose,"kentucky metal, kentucky punk",63,505677,https://open.spotify.com/artist/4qrHkx5cgWIslciLXUMrYw
Heart,"album rock, classic rock, glam metal, hard rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock",69,2685850,https://open.spotify.com/artist/34jw2BbxjoYalTp8cJFCPv
No Resolve,"gymcore, heavy alternative",56,327033,https://open.spotify.com/artist/7oAoGc2k7201dlU7mkhlDp
The Funeral Portrait,,50,56078,https://open.spotify.com/artist/4iGsihTcyZ80RQFZhC8bf8
Poppy,alt z,65,1457866,https://open.spotify.com/artist/5mlbvTfWUOfDrUIK6dkNzv
Black Sabbath,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal",74,8229543,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ
Avenged Sevenfold,alternative metal,78,8967557,https://open.spotify.com/artist/0nmQIMXWTXfhgOBdNzhGOs
Iron Maiden,"alternative metal, hard rock, metal, nwobhm, rock",75,9378333,https://open.spotify.com/artist/6mdiAmATAx73kdxrNrnlao
All Time Low,"modern rock, neon pop punk, pop punk",71,3069612,https://open.spotify.com/artist/46gyXjRIvN1NL1eCB8GBxo
Falling In Reverse,"alternative metal, rap metal",76,3498037,https://open.spotify.com/artist/2CmaKO2zEGJ1NWpS1yfVGz
Joan Jett & the Blackhearts,"glam punk, rock",66,895863,https://open.spotify.com/artist/1Fmb52lZ6Jv7FMWXXTPO3K
My Chemical Romance,"emo, modern rock, pop punk, pov: indie, rock",80,8998114,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb
mgk,"ohio hip hop, pop rap",79,5393227,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX
Jimi Hendrix,"acid rock, album rock, alternative rock, classic rock, hard rock, proto-metal, psychedelic rock, rock",70,6885546,https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4
Ozzy Osbourne,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",73,5786445,https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY
John Carpenter,horror synth,57,143973,https://open.spotify.com/artist/0hxQtmgWiPtEsDPeIuKxXq
Powerwolf,"german metal, german power metal, power metal",65,953608,https://open.spotify.com/artist/5HFkc3t0HYETL4JeEbDB1v
Panic! At The Disco,pop,78,12386219,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK
Ramones,"alternative rock, early us punk, permanent wave, punk, rock",68,2709606,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm
Beast In Black,"finnish heavy metal, finnish power metal, power metal",62,331468,https://open.spotify.com/artist/0rEuaTPLMhlViNCJrg3NEH
Halestorm,"alternative metal, nu metal, post-grunge",65,1498994,https://open.spotify.com/artist/6om12Ev5ppgoMy3OYSoech
Misfits,"horror punk, new jersey hardcore, new jersey punk, punk",67,1463775,https://open.spotify.com/artist/1cXi8ALPQCBHZbf0EgP4Ey
Judas Priest,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",67,4165940,https://open.spotify.com/artist/2tRsMl4eGxwoNabM08Dm4I
David Bowie,"art rock, classic rock, glam rock, permanent wave, rock",78,10826212,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy
Gerard Way,,52,510396,https://open.spotify.com/artist/4YZ5ECfbM2xSTSQTJGBbO5
Fall Out Boy,"emo, modern rock, pop, rock",80,10918648,https://open.spotify.com/artist/4UXqAaa6dQYAk18Lv7PEgX
Nine Inch Nails,"alternative metal, alternative rock, cyberpunk, electronic rock, grunge, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",68,2721469,https://open.spotify.com/artist/0X380XXQSNBYuleKzav5UO
The Pretty Reckless,"alternative metal, candy pop",61,1458422,https://open.spotify.com/artist/2R57sY41L9XvGPiIgHOaYq
Amaranthe,"gothic symphonic metal, power metal, symphonic metal",60,585876,https://open.spotify.com/artist/2KaW48xlLnXC2v8tvyhWsa
The 69 Eyes,"dark rock, finnish hard rock, gothic metal",48,198692,https://open.spotify.com/artist/0Z1UczcSjwKNuv4HgdjH3b
Dorothy,"modern alternative rock, modern blues rock, modern hard rock",56,372073,https://open.spotify.com/artist/6IOvhXyk5edbA2DVaeP9Up
Type O Negative,"alternative metal, gothic metal, industrial rock, nu metal",66,1321433,https://open.spotify.com/artist/0blJzvevdXrp21YeI2vbco
blink-182,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk",80,8569304,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP
Biffy Clyro,"modern rock, scottish rock",58,726619,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET
Danny Elfman,"orchestral soundtrack, soundtrack",68,445144,https://open.spotify.com/artist/5qBZETtyzfYnXOobDXbmcD
YUNGBLUD,"british indie rock, modern rock, pov: indie, rock",71,2438103,https://open.spotify.com/artist/6Ad91Jof8Niiw0lGLLi3NW
Royal Blood,"brighton indie, garage rock, modern alternative rock, modern blues rock, modern hard rock, modern rock, rock",63,1652546,https://open.spotify.com/artist/2S5hlvw4CMtMGswFtfdK15
Surfbort,,33,31692,https://open.spotify.com/artist/2kRFetyCeU3r24DVyTZVFx
Set It Off,"electropowerpop, otacore, pixie, pov: indie",67,1013328,https://open.spotify.com/artist/06bDwgCHeMAwhgI8il4Y5k
YONAKA,"brighton indie, modern alternative rock",53,172118,https://open.spotify.com/artist/3Wcyta3gkOdQ4TfY0WyZpu
Behemoth,"black metal, death metal, groove metal, metal, pagan black metal, polish black metal, polish death metal, polish metal",52,654050,https://open.spotify.com/artist/1MK0sGeyTNkbefYGj673e9
Mastodon,"alternative metal, atlanta metal, metal, progressive groove metal, progressive sludge, sludge metal, stoner metal, stoner rock",60,944451,https://open.spotify.com/artist/1Dvfqq39HxvCJ3GvfeIFuT
Queens of the Stone Age,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock",71,3603024,https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn
Green Lung,"psychedelic doom, stoner metal, stoner rock, uk doom metal, uk stoner rock",40,57578,https://open.spotify.com/artist/2MIoyDjdxCUdnV59UqbJGk
L7,"alternative rock, grunge, punk, riot grrrl",49,337616,https://open.spotify.com/artist/2zMQOJ4Cyl4BYbw6WqaO3h
The Black Dahlia Murder,"american melodeath, deathcore, melodic deathcore, melodic metalcore",54,353809,https://open.spotify.com/artist/4xTDPgk4jHCF0qui3dH6BS
Huxlxy,uk alternative pop,30,4237,https://open.spotify.com/artist/2hPnGJ5lirFEwDW38GM2eS
Ministry,"alternative metal, industrial, industrial metal, industrial rock, nu metal",52,540330,https://open.spotify.com/artist/1DXylZlWbVvlckNqwvjTEt
Motörhead,"alternative metal, hard rock, metal, nu metal, rock, speed metal",66,4124044,https://open.spotify.com/artist/1DFr97A9HnbV3SKTJFu62M
Diamond Head,"hard rock, metal, nwobhm, speed metal, thrash metal",38,184225,https://open.spotify.com/artist/3z3KnhKZObj216IgfHYGVf
Wednesday 13,"horror punk, industrial metal",40,92317,https://open.spotify.com/artist/6Cvzf33JDzCIw2eJU8npQo
Kristin Chenoweth,"broadway, show tunes",62,168291,https://open.spotify.com/artist/3DgcBA7P0ji5co7Z1Gfp2Q
Pinkfong,"cartoon, children's music, dong-yo",70,365638,https://open.spotify.com/artist/7cTXfwpe9peK0UE1bZyIWZ
The Rock & Roll Playhouse,,15,279,https://open.spotify.com/artist/22gB5FsgmeZI79hG1E5wal
Gabby's Dollhouse,cartoon,62,45297,https://open.spotify.com/artist/3G2Y8FK5rpUTlioNIhGB7j
Danny Go!,,59,48763,https://open.spotify.com/artist/3DQZdH2A5YhL1XIt4DKfUm
CoComelon,"children's music, preschool children's music",74,771744,https://open.spotify.com/artist/6SXTTUJxIVwMbc1POrviTr
Lucy Kalantari & the Jazz Cats,kindie rock,18,646,https://open.spotify.com/artist/6WkbYGc8Fyh56mAdlLb6g8
Pat Carroll,movie tunes,46,11314,https://open.spotify.com/artist/0Yy9u86cq66Se2pB9fYaiW
The Kiboomers,"children's music, nursery, preschool children's music",65,98264,https://open.spotify.com/artist/1qKLikeNYpQFSsDAjg7HpI
Super Simple Songs,children's music,74,531660,https://open.spotify.com/artist/7CdGfkCRgPhElnqy3HPJ4a
Peppa Pig,"british children's music, cartoon, children's music",58,159857,https://open.spotify.com/artist/2gJLanGIV9JqQuKBCWy9ZG
The Muppets,"cartoon, children's music",45,76026,https://open.spotify.com/artist/0czJqnJDu3vWrLHmsbLunu
Kidz Bop Kids,children's music,68,1258624,https://open.spotify.com/artist/1Vvvx45Apu6dQqwuZQxtgW
Bounce Patrol,"australian children's music, children's music, nursery",59,47802,https://open.spotify.com/artist/1S9SPfRo9eyxOcyfUGC2Tm
Itty Bitty Beats,nz children's music,46,5929,https://open.spotify.com/artist/1mfp4yLNgjAdhr5soYvNqo
The Laurie Berkner Band,"children's music, kindie rock",58,83506,https://open.spotify.com/artist/6T2pk5T8c4Wi61x1v84sUa
Mini Pop Kids,kids hip hop,40,44747,https://open.spotify.com/artist/2VAjBQ6cM2faT2UKxONV93
Tigger,movie tunes,34,1622,https://open.spotify.com/artist/2hblnfACzyljMfIZDwRZ7e
Marco Marinangeli,,43,2180,https://open.spotify.com/artist/3zBZ1VgB4jgPW5KYDJIOL9
The Loud House,movie tunes,39,37525,https://open.spotify.com/artist/49GEHeazyZ8JNJHAxpwAwB
The Melomen,,38,625,https://open.spotify.com/artist/2Zdiv6y6Bd0GpdlEtvXzVB
Koo Koo,kids hip hop,44,34317,https://open.spotify.com/artist/7BZ3v2GTT5KHVmc9Gk1sRb
The Hit Crew Kids,"children's music, nursery",36,11233,https://open.spotify.com/artist/25WMrBRksXDi16Zjr23VUN
Goofy,movie tunes,50,18122,https://open.spotify.com/artist/3CcmFRXYSCdT25TOMlVe64
Monster High,"movie tunes, otacore",61,434124,https://open.spotify.com/artist/43niWwvn8OX1HmJLXu4aLV
GoNoodle,children's music,41,33941,https://open.spotify.com/artist/13QcQR3aMDTgC8jdNqSx4f
Caspar Babypants,"children's folk, kindie rock",54,48718,https://open.spotify.com/artist/4wwj0BGZ6T61LB1jBWdo0n
My Little Pony,"cartoon, otacore",63,152946,https://open.spotify.com/artist/5mM9eNte0aWttOiMhPb2dM
Caitie's Classroom,,44,5128,https://open.spotify.com/artist/7KqTz4iDBYBRvVyReA3SHo
Little Angel,preschool children's music,43,15150,https://open.spotify.com/artist/3zDwkELCCr4anWIsL5LyTn
Mother Goose Club,"children's music, nursery",65,85686,https://open.spotify.com/artist/6h76MLMaPUoWVPC7VnEw86
Thomas & Friends,"british children's music, cartoon",53,60554,https://open.spotify.com/artist/6jGPmpMdDk6KzyNeXvD1xs
The Countdown Kids,children's music,56,98074,https://open.spotify.com/artist/6PZYFmF3PH6cOREAzfXiAL
Claudia Robin Gunn,"children's folk, nz children's music",40,3323,https://open.spotify.com/artist/1Dnn2mwwu3QwyQjXJFqyZN
The Aquabats!,"ska, ska punk",44,133278,https://open.spotify.com/artist/0WgiEOrXlaXJGHKhkd9s4s
Kid Drew and the Kids,,13,208,https://open.spotify.com/artist/0ZZEIFI5YjLqOo4qc5Awj3
Uncle Apple,,26,3982,https://open.spotify.com/artist/07FHLWnXS1tigApNnuDp9M
The Hit Crew,,45,17037,https://open.spotify.com/artist/76PJKS3IQsf4sSayx2taE0
Little Baby Bum Nursery Rhyme Friends,"cartoon, children's music, nursery, preschool children's music",61,72547,https://open.spotify.com/artist/0lFDQOEK5OwsyPXb1aWJzY
Bears and Lions,"gainesville indie, kindie rock",15,253,https://open.spotify.com/artist/55XGQSMgofzZFEtY4bDJPB
Lucy Kalantari,kindie rock,16,461,https://open.spotify.com/artist/48DitTEk1ItVK1K023w2S1
Divinity Roxx,electric bass,25,3991,https://open.spotify.com/artist/6Jp4e4JHGZN1bmRxovEZSI
MusicClubKids!,,30,3328,https://open.spotify.com/artist/0swDLHqK8p8VqaUz8aR83w
Plim Plim,musica para ninos,43,14895,https://open.spotify.com/artist/0XGgmwDOrlZE5O7GHCHJy8
FloyyMenor,reggaeton chileno,85,1029413,https://open.spotify.com/artist/7CvTknweLr9feJtRGrpDBy
Feid,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",92,14369086,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo
Fuerza Regida,"corrido, corridos tumbados, sad sierreno, sierreno",90,12019612,https://open.spotify.com/artist/0ys2OFYzWYB5hRDLCsBqxt
Cris Mj,"mambo chileno, trap latino, urbano chileno, urbano latino",88,4044887,https://open.spotify.com/artist/1Yj5Xey7kTwvZla8sqdsdE
Blessd,"reggaeton, urbano latino",82,5193456,https://open.spotify.com/artist/1TA5sGRlKUJXBN4ZyJuDIX
KAROL G,"reggaeton, reggaeton colombiano, urbano latino",92,51387944,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla
Bad Bunny,"reggaeton, trap latino, urbano latino",95,86493993,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X
Myke Towers,"reggaeton, trap latino, urbano latino",89,16899319,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W
Quevedo,"rap canario, trap latino, urbano latino",82,5213577,https://open.spotify.com/artist/52iwsT98xCoGgiGntTiR7K
Maluma,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",86,34778471,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",90,23946868,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq
Yan Block,"trap boricua, trap latino, urbano latino",75,178266,https://open.spotify.com/artist/6TKygPpVT29oGUogu4J9Ec
Bellakath,"reggaeton mexicano, urbano latino",75,1426157,https://open.spotify.com/artist/4yjm4SvYqC5FFuLbB6TyHr
Yng Lvcas,"reggaeton, urbano mexicano",71,383256,https://open.spotify.com/artist/1NNRWkhwmcXRimFYSBpB1y
Yandel,"latin hip hop, reggaeton, trap latino, urbano latino",81,8018164,https://open.spotify.com/artist/0eHQ9o50hj6ZDNBt6Ys1sD
Daddy Yankee,"latin hip hop, reggaeton, trap latino, urbano latino",88,35291377,https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m
W Sound,,67,133548,https://open.spotify.com/artist/5uwa6tAMMfNbBFIHiI6NV4
Bizarrap,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",82,16781979,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36
Don Omar,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino",84,12790965,https://open.spotify.com/artist/33ScadVnbm2X8kkUqOkC6Z
Anuel AA,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",88,38426267,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66
Jay Wheeler,"reggaeton, trap latino, urbano latino",80,4396829,https://open.spotify.com/artist/2cPqdH7XMvwaBJEVjheH8g
Young Miko,"trap latino, urbano latino",80,3526497,https://open.spotify.com/artist/3qsKSpcV3ncke3hw52JSMB
JHAYCO,"reggaeton, trap latino, urbano latino",84,8139374,https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1
Peso Pluma,"corridos tumbados, sad sierreno",93,16846030,https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ
Tego Calderón,"latin hip hop, rap boricua, reggaeton, trap latino, urbano latino",73,4770685,https://open.spotify.com/artist/3SUT1jjM5hzZj9TLfLZGIP
Ozuna,"puerto rican pop, reggaeton, trap latino, urbano latino",87,37557791,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY
Aventura,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",82,8919535,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi
La Factoria,"latin hip hop, reggaeton",66,507474,https://open.spotify.com/artist/4VsbQvC84B8Z3IsBY1HLQy
Arcángel,"latin hip hop, reggaeton, trap latino, urbano latino",84,15497867,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X
Alvaro Diaz,"trap boricua, urbano latino",78,949539,https://open.spotify.com/artist/5J7rXWjtn5HzUkJ4Jet8Fr
Ryan Castro,"reggaeton, trap colombiano, trap latino, urbano latino",79,3106954,https://open.spotify.com/artist/7j6DKwmjbxvpQO8h914uEz
Sky Rompiendo,"trap latino, urbano latino",70,267557,https://open.spotify.com/artist/51XrH5fQP2oIQynuKxSWcW
J Balvin,"reggaeton, reggaeton colombiano, trap latino, urbano latino",88,37293978,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5
Mora,"trap latino, urbano latino",83,6161311,https://open.spotify.com/artist/0Q8NcsJwoCbZOHHW63su5S
Angel Y Khriz,"latin hip hop, reggaeton",65,1078066,https://open.spotify.com/artist/7npqy7rgdX2D3yfVyWExKo
Wisin & Yandel,"electro latino, reggaeton, trap latino, urbano latino",81,7807212,https://open.spotify.com/artist/1wZtkThiXbVNtj6hee6dz9
Danny Ocean,"pop venezolano, reggaeton, trap latino, urbano latino",78,5611336,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj
Fran C,reggaeton chileno,66,109757,https://open.spotify.com/artist/5NenY2Jl9wwLRxf86go4Y8
Tiagz,"ottawa rap, viral rap",66,223163,https://open.spotify.com/artist/4DMkrFIqGXLycc4YLYTn1i
Cartel De Santa,"latin hip hop, mexican hip hop",78,17265796,https://open.spotify.com/artist/07PdYoE4jVRF6Ut40GgVSP
Nicky Jam,"latin hip hop, reggaeton, trap latino, urbano latino",82,19074253,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT
Nio Garcia,"reggaeton, trap latino, urbano latino",71,5332855,https://open.spotify.com/artist/5hdhHgpxyniooUiQVaPxQ0
Plan B,"reggaeton, trap latino, urbano latino",81,5088001,https://open.spotify.com/artist/2jSGzJw0ebJLu7OLVSOcBP
The Academy: Segunda Misión,urbano latino,66,144573,https://open.spotify.com/artist/4C3ZmIqca9MWwThLaYbfXu
DJ Pablito,,56,11937,https://open.spotify.com/artist/44cA8XUceHxTRIVRZAdvW5
Darell,"latin hip hop, reggaeton, trap latino, urbano latino",78,4546399,https://open.spotify.com/artist/1TtXnWcUs0FCkaZDPGYHdf
Romeo Santos,"bachata, latin hip hop, latin pop, trap latino, urbano latino",85,22820857,https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP
Alex Gargolas,"reggaeton, reggaeton flow, urbano latino",64,143406,https://open.spotify.com/artist/7awyvLSthqOcL5A3hnR1pf
J Alvarez,"reggaeton, urbano latino",71,5580598,https://open.spotify.com/artist/6XFITTl7cFTdopDY3lUdlY
d4vd,"bedroom pop, bedroom r&b",80,3041467,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32
Mr.Kitty,weirdcore,66,758317,https://open.spotify.com/artist/0pWwt5vGNzezEhfAcc420Y
EKKSTACY,zoomergaze,65,305112,https://open.spotify.com/artist/0ynzbXwyCzxicMKHBoOkSH
Wisp,zoomergaze,62,358147,https://open.spotify.com/artist/3TJZG17pjOKXwx1ELKJPfm
NESYA,,59,34882,https://open.spotify.com/artist/0P0siigmv3AUVmXnPaHUFp
The Smiths,"madchester, new wave, permanent wave, rock, uk post-punk",80,6464311,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8
Yves Tumor,"art pop, escape room, experimental pop, experimental r&b, hypnagogic pop",58,400938,https://open.spotify.com/artist/0qu422H5MOoQxGjd4IzHbS
Siouxsie and the Banshees,"alternative rock, dream pop, new romantic, new wave, post-punk, punk, uk post-punk",61,1179428,https://open.spotify.com/artist/1n65zfwYIj5kKEtNgxUlWb
Teen Suicide,"lo-fi emo, lo-fi indie, slacker rock",53,363631,https://open.spotify.com/artist/2cAvReLDmjFQtCJFDJbHBU
TV On The Radio,"alternative dance, alternative rock, brooklyn indie, chamber pop, indie rock, indietronica, modern rock, neo-synthpop",57,633609,https://open.spotify.com/artist/3HJIB8sYPyxrFGuwvKXSLR
Band of Horses,"chamber pop, indie folk, indie rock, indietronica, modern rock, seattle indie, stomp and holler",61,1017678,https://open.spotify.com/artist/0OdUWJ0sBjDrqHygGUXeCF
Phoebe Bridgers,"indie pop, la indie, pov: indie",79,2586101,https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG
Tegan and Sara,"canadian indie, lilith, metropopolis, permanent wave",58,632226,https://open.spotify.com/artist/5e1BZulIiYWPRm8yogwUYH
Interpol,"alternative dance, alternative rock, indie rock, indietronica, modern rock, rock",64,1744988,https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Florence + The Machine,"baroque pop, modern rock, neo mellow, uk alternative pop",78,6878296,https://open.spotify.com/artist/1moxjboGR7GNWYIMWsRjgG
The Last Shadow Puppets,"baroque pop, modern rock, sheffield indie",60,1145407,https://open.spotify.com/artist/2Z7UcsdweVlRbAk5wH5fsf
Peter Bjorn and John,"alternative dance, baroque pop, dance-punk, indie rock, modern rock, new rave, swedish alternative rock, swedish indie pop",62,399755,https://open.spotify.com/artist/6u11Qbko2N2hP4lTBYjX86
Dead Man's Bones,modern folk rock,47,223542,https://open.spotify.com/artist/66uU7VPJQ8eC06LAZyqYYk
Johnny Goth,bedroom pop,47,126898,https://open.spotify.com/artist/1ejkQAcOu9cl7kEbZ3Nb8b
iamnotshane,singer-songwriter pop,51,151124,https://open.spotify.com/artist/3jN7f9X0EmFnsbRS6nl6as
Bright Eyes,"chamber pop, indie rock, melancholia, omaha indie, stomp and holler",59,613838,https://open.spotify.com/artist/5o206eFLx38glA2bb4zqIU
